id_oferta|nombre_corto|nombre_largo|precio_regular|descuento|ahorro|fecha_creacion|fecha_finaliz|descripcion_oferta|condiciones_oferta|url_oferta|estado|empresa
11878|¡Delicioso! 2 Frosty de fruta en Big Lila Café|¡Lo mejor para refrescarte! Desde S/. 11.90 por 2 o 4 Frosty de fruta en BIG LILA CAFÉ. ¡Elige el sabor de tu frosty!|20.0|40.0|8.1|19-03-2015 16:00:00|'2015/03/23 23:59:59'|Todo sobre la oferta^^Nada mejor en verano que refrescarnos con un delicioso frosty de Big Lila Café. ¿Ya pediste el tuyo? No lo dejes pasar con 40% de descuento. ¡Vuela que se acaban! ^La oferta incluye:^OPCIÓN 1:^^S/. 11.90 en vez de S/. 20 por: ¡Para 2! ^^• 2 Frosty de fruta de 16 oz.^^OPCIÓN 2:^^S/. 20.90 en vez de S/. 40 por: ¡Para 4! ^^• 4 Frosty de fruta de 16 oz.^^Elige el sabor de tu frosty:^^- Fresa, Mango, Piña, Maracuyá, Papaya y Chocolate.^^¡No esperes más y refréscate ya :)!|Lo que debes Saber^^Podrás usar este cupón hasta el 5 de mayo de 2015.^^1 OferTOP para 2 o 4 personas, regala todos los que quieras.^^Máximo 2 OferTOPs por mesa. ^^Horario de atención: de lunes a viernes de 7 a.m. a 10 p.m. / sábado de 8 a.m. a 4 p.m.  ^^No se requiere realizar reservas para la atención. ^^Oferta no válida para domingos ni feriados.^^La oferta es válida para consumir en el local o para llevar.^^No aplica para smooties adicionales y extras^^Sabores sujetos a disponibilidad.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales. ^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/delicioso-2-frosty-fruta-lila-cafe--109-11878.html|True|325bd4a54df6a4c4676ae2f2fe474419bbfdbe1d
11699|Parrilla para 2 personas + 2 Copas de vino en Restaurante Cipriana|¡Parrilla para 2! S/. 49.90 en vez de S/. 90 por 2 Chuletas de cerdo + 2 Filetes de pollo + 2 Chorizos + 2 Morcillas + 2 Copas de vino en RESTAURANTE CIPRIANA|90.0|45.0|40.1|19-03-2015 16:00:00|'2015/03/23 23:59:59'|Todo sobre la oferta^^¡Llegó el momento engreír a la barriguita! Con este suculento, apetecible, jugoso y delicioso 45% de descuento, degustarás de una parrilla para 2 personas. ¡No lo dejes pasar! ¡Buenazo! ^La oferta incluye:^^• Parrilla para 2 personas^^• 2 Copas de vino de la casa^^Descripción:^^- 2 Chuletas de cerdo de 150 gr.^^- 2 Filetes de pollo de 150 gr.^^- 2 Chorizos parrilleros^^- 2 Morcillas^^- 2 Copas de vino argentino^^TOMAR BEBIDAS ALCOHÓLICAS EN EXCESO ES DAÑINO PARA LA SALUD|Lo que debes Saber^^Podrás usar este cupón hasta el 31 de marzo de 2015.^^1 OferTOP para 2 personas, regala todos los que quieras.^^Horario de reservas: de lunes a viernes de 9 a.m. a 8 p.m.^^Horario de atención: de lunes a viernes de 12 m. a 11 p.m.^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al 451-2652.^^Oferta no válida para sábados, domingos ni feriados.^^No válido para llevar, ni delivery.^^No acumulable con otras promociones.^^Es indispensable presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Reservas sujetas a disponibilidad.^^Stock mínimo disponible: 5.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/parrilla-para-2-personas-2-copas-vino-restaurante-cipriana--109-11699.html|True|ab4ce9deae33e87f73b49c6ab4cd7b8c100bce08
11917|Buffet internacional con temática ochentera en Mandarín Restaurant-Buffet|¡Buffet + Fiesta 80''s! S/. 51.90 en vez de S/. 65 por Buffet internacional con temática ochentera: Buffet + Orquesta ochentera en vivo + Hora loca + Escenario fotográfico en MANDARÍN Restaurant-Buffet. Fecha única: 26.03|65.0|20.0|13.1|19-03-2015 16:00:00|'2015/03/20 23:59:59'|Todo sobre la oferta^^Con este OferTOP no solo degustarás de un delicioso buffet internacional, sino también de un show ochentero que te hará revivir los momentos más gratos de esa década. ¡No puedes dejar pasar la oportunidad de viajar por el tiempo y comer buenazo, gracias a este 20% de descuento!^La oferta incluye:^^• Buffet Internacional con temática ochentera^^• Orquesta ochentera en vivo^^• Hora loca al estilo ochentero ^^• Escenario fotográfico con accesorios 80s (tipo Photocall)^^Descripción:^^* El buffet internacional ofrecido por Mandarín Restaurant-Buffet consta de:^^- Comida peruana^^- Comida china^^- Comida italiana^^- Comida vietnamita^^- Comida tailandesa^^- Barra de sushi^^- Zona de parrillas^^- Barra de postres internacionales^^- Barra de ensaladas internacionales^^- Barra de comida vegetariana^^¿Alma de 80''s? ¡No puedes perderte este Buffet + Fiesta Ochentera!|Lo que debes Saber^^Podrás usar este cupón únicamente el 26 de marzo 2015. ^1 OferTOP por persona, regala todos los que quieras. ^^Horario de atención: jueves 26 de febrero de 7:30 p.m. a 1 a.m.^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al 651-3333 o escribiendo a reservas@buffetmandarin.com^^Se cobrará S/. 1 adicional, por persona, por derecho a cubierto. ^El establecimiento cuenta con estacionamiento privado.^^No acumulable con otras promociones.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Reservas sujetas a disponibilidad.^^Stock mínimo disponible: 10.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/buffet-internacional-tematica-ochentera-mandarin-restaurant-buffet--109-11917.html|True|0836bab8018e3d83f59bec83ef344ceb330befdb
11463|Cebiche carretillero para 1 o 2 personas en El Bolivariano|Desde S/. 24.90 por Cebiche carretillero para 1 o 2 personas, según elijas, en EL BOLIVARIANO|33.0|25.0|8.1|19-03-2015 16:00:00|'2015/03/20 23:59:59'|Todo sobre la oferta^^¡Qué rica oferta! ¿Vas a esperar el verano para degustar de un buen Cebiche? ¡No pues, aprovecha este 25% de descuento y prepárate para comer uno de los platos favoritos que tenemos en el Perú! ^La oferta incluye:^OPCIÓN 1: "Para 1 persona"^^S/. 24.90 en vez de S/. 33 por: ^• 1 Cebiche Carretillero: pescado, crocante chicharrón de calamar, choclo y maíz chulpi.^^OPCIÓN 2: "Para 2 persona" ^^S/. 49 en vez de S/. 66 por: ^• 2 Cebiches Carretillero: pescado, crocante chicharrón de calamar, choclo y maíz chulpi.^^^^¡Buen provecho!|Lo que debes Saber^^Podrás usar este cupón hasta el 31 de marzo de 2015. ^^Máximo 2 OferTOP por mesa.^^Horario de reservas: de lunes a sábado de 9 a.m. a 5 p.m.^^Horario de atención: de lunes a sábado de 12 m. a 10 p.m.^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al 463-0434 / 261-9565 o escribiendo a reservas@elbolivariano.com^^Oferta no válida para feriados ni días festivos. ^^Oferta no válida para delivery ni para llevar. ^^No olvides presentar tu cupón impreso en el establecimiento.^^No acumulable con otras promociones.^^Reservas sujetas a disponibilidad.^^Las imágenes mostradas son referenciales.^^Stock mínimo disponible: 10.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/cebiche-carretillero-para-1-2-personas-bolivariano--109-11463.html|True|3ea2daa56cbbcf31070453525920e3279e3699d1
11744|¡Qué rico! Buffet Peruano para 1 o 2 personas en Puro Perú|Desde S/. 48 por Buffet Peruano para 1 o 2 personas + Pisco sours, según elijas, en PURO PERÚ|100.0|52.0|52.0|19-03-2015 16:00:00|'2015/03/23 23:59:59'|Todo sobre la oferta^^¿De buen filo? ¡Te tenemos preparado un banquetazo! Aprovecha este 52% de descuento para acceder a un riquísimo buffet peruano que promete dejarte más que satisfecho. ¡Alista cubiertos!^La oferta incluye:^OPCIÓN 1:^^S/. 48 en vez de S/.100 por:^^- Buffet Peruano para 1 persona^^- 1 Pisco sour^^OPCIÓN 2:^^S/. 89 en vez de S/. 200 por:^^- Buffet Peruano para 2 personas^^- 2 Pisco sours^^Descripción:^- Salad bar: variedad de lechugas, zanahorias, pepinos, beterragas, queso fresco, huevos de codorniz, espárragos, brócoli, coliflor, rabanitos y más.^^- Ensaladas: solterito, mixta, alemana, césar, entre otras. (3 ensaladas por día).^^- Entradas frías: causa limeña, causa de pulpa de cangrejo, cebiche de pescado, escabeche de pescado, tiradito en crema de rocoto, tiradito en crema de ají amarillo, choritos a la chalaca, pulpo al olivo, leche de tigre, entre otras variedades. ^^- Platos calientes: arroz con mariscos, rocoto relleno, lomo de cerdo en salsa hawaiana, pollo en salsa de ostión, pollo en salsa de champiñones, en rollado de lenguado, pescado al ajo o ajillo, entre otros.^^- Platos criollos: ají de gallina, olluquito con carne, carapulcra, cabrito a la norteña, tamales, chicharrón de cerdo, frejoles y seco de carne. ^^- Sopas: parihuela, sancochado o chupe de camarones (1 sopa por día).^^- Arroces: arroz con mariscos, arroz a la jardinera, arroz al olivar, arroz con calamar, arroz árabe o paella (1 plato al día). ^^- Grill: anticuchos, chorizo, morcilla, bife, verduras a la parrilla, pollo a la parrilla, ajos asados, costillar y papas fritas. ^^- Pastas y Flambeados: ravioles, capeletis, tortellinis, spaghetti, fetuccini, entre otras delicias. ^^- Wok: variedad de chaufas y salteados ^^- Postres: variedad de frutas, helados, mazamorra morada, arroz con leche, flan de coco, peritas al vino, delicia de maracuyá, pionono, crocante de  lúcuma, suspiro a la limeña, tres leche, pie de limón, entre otro. ^^- Sushi Bar: california roll, salad roll, avocado roll, salmón roll, acebichado roll, furai roll y más. ^^Beneficio OferTOP: 10% de descuento en botellas de vino. ^^TOMAR BEBIDAS ALCOHÓLICAS EN EXCESO ES DAÑINO PARA LA SALUD|Lo que debes Saber^^Podrás usar este cupón hasta el 22 de mayo de 2015.^^1 OferTOP para 1 o 2 personas, regala todos los que quieras.^^Máximo 3 OferTOPs por mesa.^^Horario de atención: de martes a sábado de 12 m. a 5 p.m.^^La atención se realizará previa reserva, con 72 horas de anticipación, llamando al 477-0111 o escribiendo a reservas@puroperu.com.pe (adjuntar cupón)^^Deberás presentar tu cupón antes de ser atendido, caso contrario una vez emitida la factura o boleta se cobrará el 100% del valor de lo consumido.^^La oferta no incluye bebidas adicionales.^^Oferta válida para mayores de edad. ^^Oferta no válida para llevar, solo para consumo en el local. ^^Penalidad por No show: 100% de la oferta. ^Precio incluye IGV. ^^No incluye propina. ^^No aplica para mayoristas.^^No acumulable con otras promociones.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Reservas y platos sujetos a disponibilidad.^^Stock mínimo disponible: 10.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/rico-buffet-peruano-para-1-2-personas-puro-peru--109-11744.html|True|479f0d4b70bb19be63f1451f5eca669c631d0e71
11127|Lomo saltado + Bebidas + Postre en HIKARI de San Miguel|¡SUMMER SALE! Desde S/. 29.90 por Almuerzo para 1 o 2: Lomo saltado + Bebidas a elección + Postre en HIKARI Pollería - Restaurante de San Miguel|-1|-1|-1|19-03-2015 16:00:00|'2015/03/19 23:59:59'|Todo sobre la oferta^^"Antojo de Lomo Saltado, antojo de Lomo saltado, antojo de Lomo saltado"... ¿Qué te pareció nuestro intento por hipnotizarte? ¿Qué se te antoja en este momento? ¡Aprovecha este precio especial y satisface esas ansias repentinas de... ¿Qué podrá ser? ;)^La oferta incluye:^OPCIÓN 1:^^S/. 29.90 por:^^- 1 Lomo saltado^^- Bebida a elegir entre gaseosa o chicha^^- Postre (helado con dos bolas)^^OPCIÓN 2:^^S/. 59 por:^^- 2 Lomos saltado^^- 2 Bebidas a elegir entre gaseosa o chicha^^- 2 Postres (helado con dos bolas)|Lo que debes Saber^^Podrás usar este cupón hasta el 30 de abril de 2015.^^1 OferTOP para 1 o 2 personas, según elijas. Regala todos los que quieras.^^Máximo 3 OferTOPs por mesa.^^Horario de reserva: de lunes a viernes de 11 a.m. a 11 p.m.^^Horario de atención: lunes a viernes de 12 m. a 11 p.m.^^La atención se realizará previa reserva, con 48 horas de anticipación, llamando al: 634-7202, anexo 108, o escribiendo a  sanmiguel@hikari.com.pe ^^No válido para feriados ni días festivos.^^Válido únicamente para el local de San Miguel.^^Oferta no acumulable con otras promociones.^^Platos sujetos a variación sin previo aviso.^^No olvides presentar tu cupón impreso en el establecimiento antes de iniciado el consumo.^^Reservas sujetas a disponibilidad.^^Las imágenes mostradas son referenciales.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/lomo-saltado-bebidas-postre-hikari-miguel--109-11127.html|True|a41021863714231e90f4f2606a4f3fa0caa4b33f
11894|¡Antojo de makis! Barra libre de makis en Cebichería María Pastor|¡Todos los makis que gustes! S/. 25.90 en vez de S/. 40 por Barra libre de Makis en CEBICHERÍA MARÍA PASTOR|40.0|35.0|14.1|19-03-2015 16:00:00|'2015/03/23 23:59:59'|Todo sobre la oferta^^¡Eres de los que no puede resistirse a los makis! Hora de probarlos todos con esta barra libre que te trae María Pastor. ¡La lucha porque no se acabe este OferTOP empieza en 3, 2, 1…!^La oferta incluye:^^• Barra libre de makis^^Más de 16 variedades de makis entre:^• Acevichado Maki: ebi furai, palta cubierta de láminas de pescado en salsa acevichada.^^• Achorado Maki:  pulpa de cangrejo, ebi furai con cubierta de láminas de pescado en nuestra deliciosa salsa de choritos.^^• ¡Asu Maki!: chicharrón de calamar, queso crema cubierto con salsa picante y flameada.^^•	Maki al olivo: langostino empanado, pulpa de cangrejo y pulpo bañado de nuestra deliciosa salsa de olivo.^^•	Furai Maki: queso crema, palta y salmón empanizado a la panca y frito por fuera.^^•	Huancaína Roll: palta, pepinillo japonés y ebi furai bañado en nuestra salsa huancaína.^^•	Parmesano Maki: ebi Furai, palta en salsa parmesana con calamar y flameada con toques de limón.^^•	Sakana Maki: pescado empanado, palta, pulpa de cangrejo cubierto con piel de salmón a la plancha y salsa especial.^^•	Acevichado María Pastor: langostino empanizado, palta cubierto con pescado blanco, bañado con nuestra deliciosa leche de tigre. ^^^¡Disfruta de estos makis y muchos más que María Pastor tiene para ti!|Lo que debes Saber^^Podrás usar este cupón hasta el 17 de mayo de 2015.^^1 OferTOP por persona, regala todos los que quieras.^^Máximo 5 cupones por mesa.^^Horario de reservas: de lunes a viernes de 9:30 a.m. a 6 p.m. ^^Horario de atención: de lunes a domingo de 7 p.m. a 10 p.m. Oferta no válida para feriados.^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando a los números 332-2815 / RPC: 99813-5733 o escribiendo a reservas@cebicheriamaria.com^^La oferta no incluye bebidas.^^Válido solo para consumo dentro del local. No válido para delivery o para llevar.^^Se pagará una penalidad de S/. 3.00 por cada roll no consumido. ^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Reservas y makis sujetos a disponibilidad.^^Stock mínimo disponible: 10^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/antojo-makis-barra-libre-makis-cebicheria-maria-pastor--109-11894.html|True|6ec8a46ba188ec43b90a7de0e5ccd3f5691d82a8
11375|2 Cervezas artesanales + Anticuchos en Barranco Beer Company|¡Para 2 o 4! Desde S/. 19 por 2 o 4 Cervezas artesanales + 1 o 2 Porciones de anticuchos, según elijas, en BARRANCO BEER COMPANY|38.0|50.0|19.0|19-03-2015 16:00:00|'2015/03/23 23:59:59'|Todo sobre la oferta^^Si para ti los after office son un mandamiento para sobrevivir al estrés de la chamba, planéalos en Barranco Beer Company y este OferTOP con hasta 50% de descuento. ¡Salud! ^La oferta incluye:^OPCIÓN 1:^^S/. 19 en vez de S/. 38 por:^^• 2 cervezas artesanales^^• 1 Porción de Anticucho^^OPCIÓN 2:^^S/. 36 en vez de S/. 74 por:^^• 4 cervezas artesanales^^• 2 Porciones de Anticuchos^^Descripción:^* Podrás elegir el sabor de cada cerveza de 250 ml. cada una:^^- Fifti Lagger: cerveza rubia, ligera y refrescante, con personalidad. Elaborada con dos tipos de cebadas malteadas.^^- Bulls Ay Ale: cerveza tipo ale de color rojizo. Hecha con levadura belga y 4 maltas diferentes alemanas. Ligera y con más cuerpo.^^- La Combi: blend de la casa. Consiste en la mezcla de fifti lagger y Bulls Ay Ale. Mitad rubia y mitad roja.^^- Clarita Rubia: elaborada con la mitad de Fifti Lagger, mitad Sprite (para los que prefieren una versión más refrescante y con menos alcohol)^^- Clarita morena: como la rubia, pero mitad Bulls Ay, mitad Sprite (para los que prefieren uan versión más ligera y dulce de la cerveza roja)^^^Los generosos trozos de anticuchos vienen acompañados con papa y choclo (2 palos por porción).^^TOMAR BEBIDAS ALCOHÓLICAS EN EXCESO ES DAÑINO PARA LA SALUD|Lo que debes Saber^^Podrás usar este cupón hasta el 15 de abril de 2015.^^1 OferTOP para 2 o 4 personas, regala todos los que quieras.^^Máximo 1 OferTOP por mesa.^^Horario de atención: de lunes a domingo de 12 m. a 8 p.m.^^La atención se realizará sin previa reserva.^^Oferta válida para mayores de edad.^^Aplica para consumo en el local.^^No olvides presentar tu cupón impreso en el establecimiento.^^Stock mínimo disponible: 10^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa cita.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/2-cervezas-artesanales-anticuchos-barranco-beer-company--109-11375.html|True|9baa6dcf8d62e9e31064aaf0ffd9b9ac5f1235b3
11474|2 Entradas + Piqueo + Bebidas en "Folclor en La Candelaria"|Desde S/. 39 por 2 o 4 Entradas al espectáculo “Folclor en La Candelaria” + Fuente de piqueo + Cervezas Backus Ice en LA CANDELARIA. Válido los viernes y sábados|103.0|62.0|64.0|19-03-2015 16:00:00|'2015/03/20 23:59:59'|Todo sobre la oferta^^¡Show Folklórico! OferTOP quiere que vivas al máximo nuestra rica cultura con los bailes y jaranas de la costa, sierra y selva. Lo mejor es que vivirás esta gran fiesta con el 62% de descuento junto a un acompañante. ¡Nooo te lo pierdas! :)^La oferta incluye:^OPCIÓN 1:^^S/. 39 en vez de S/. 103 por:^^• 2 entradas al espectáculo “Folclor en La Candelaria”^^• 1 Fuente de tequeños ^^• 2 Cervezas Backus Ice de 310 ml.^^OPCIÓN 2:^^S/. 79 en vez de S/. 210 por:^^• 4 entradas al espectáculo “Folclor en La Candelaria”^^• 1 Fuente de chicharrón de pollo.^^• 4 Cervezas Backus Ice de 310 ml.^^TOMAR BEBIDAS ALCOHÓLICAS EN EXCESO ES DAÑINO PARA LA SALUD^^Descripción:^^Toda la magia y el encanto del Perú a través de su música y sus danzas en un sólo espectáculo de 4 horas.   Ocho coloridas danzas con el sabor de la costa, sierra y selva componen las secuencias coreográficas de cada espectáculo. Disfrutarás de cada uno de los elencos coreográficos de danzas andinas, mestizas, afroperuanas y criollas, acompañadas por una orquesta de primera.^^Secuencias interactivas como el “Feliz Cumpleaños” que se recibe con una Tropa de Sikuris, la más antigua y genuina expresión musical de nuestro continente; ‘”La Hora Internacional” lo máximo en secuencia interactiva, donde los amigos extranjeros  nos regalan un pedacito de su país, bailando algún ritmo de su tierra; las clases de danzas negras; entre otras, redondean el espectáculo. Agréguele amabilidad, sonido inmejorable, pródiga iluminación con una buena pista de baile, y redondeará un recuerdo inolvidable^^* Hora de atención: viernes y sábados desde las 9.00 p.m.^^* Hora del espectáculo: de 10.30 p.m. a 2.30 a.m.|Lo que debes Saber^^Podrás usar este cupón hasta el 28 de marzo del 2015.^^1 OferTOP para 2 o 4 personas, regala todos los que quieras.^^Horario de reservas: de lunes a sábado de 9 a.m. a 6 p.m. ^^Hora de atención: viernes y sábados desde las 9.00 p.m^^Horario del espectáculo: de 10.30 p.m. a 2.30 a.m.^^La atención se realizará previa reserva, con 48 horas de anticipación, llamando al 247-1314 / 247-2941 o escribiendo a reservas@lacandelariaperu.com.^^Oferta válida para hombres y mujeres mayores de edad. Menores en compañía de un adulto.^^Oferta válida para mesas (compartidas) en zona general.^^La empresa se reserva el derecho a ubicación. ^^Se aceptan todas las tarjetas de crédito.^^No acumulable con otras promociones. ^^Reservas sujetas a disponibilidad.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales. ^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva. ^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/2-entradas-piqueo-bebidas-folclor-candelaria--109-11474.html|True|6317ba5dcc846a6464cc6e1d675043fc9d7db047
11702|Desayuno Buffet para 1 o 2 personas, según elijas, en Novotel Lima|Desde S/. 39 Desayuno Buffet para 1 o 2 personas, según elijas, en NOVOTEL LIMA|53.0|26.0|14.0|19-03-2015 16:00:00|'2015/03/23 23:59:59'|Todo sobre la oferta^^No es tu cumpleaños ni Navidad... ¡Pero amamos celebrarte! Come todo lo que quieras y aprovecha este desayuno buffet para empezar tu día con todas las energías. ¡Viene con 26% de descuento!^La oferta incluye:^OPCIÓN 1:^^S/. 39 en vez de S/. 53 por:^^• Desayuno Buffet para 1^^OPCIÓN 2: ^^S/. 69 en vez de S/. 106 por:^^• Desayuno Buffet para 2^^Detalles del Desayuno Buffet: ^- Estación fría: jugos (naranja, piña y papaya), selección de frutas frescas (papaya, piña, melón y sandía), jamón inglés, jamón del país, salami, variedad de quesos (edam, fresco y andino), yogurt variados y cereales. ^^- Estación caliente: chicharrón de cerdo, camote frito, tamalitos criollos, pollo saltado, huevos revueltos, variedad de chorizos a la parrilla, pancakes con chocolate y tostadas francesas (platos sujetos a disponibilidad).^^- Panadería y pastelería: muffins de crema, pan de plátano, pan de avena, baguette, pan de chocolate, danesas, ciabattas, pan integral y croissant.^^- Bebidas calientes: chocolate, café, leche, té e infusiones. ^^- Cornet light: mesa con productos y alimentos light.|Lo que debes Saber^^Podrás usar este cupón hasta el 31 de marzo de 2015.^^1 OferTOP para 1 o 2 personas, regala todos los que quieras.^^Máximo 4 OferTOPs por mesa. ^^Horario de atención: de lunes a domingos de 6 a.m. a 10 a.m. ^^Horario de reservas: de lunes a viernes de 9 a.m. a 8 p.m. ^^La atención se realizará previa reserva, con mínimo 24 horas de anticipación, llamando al 315-9999.^^No olvides presentar tu cupón impreso en el establecimiento.^^No acumulable con otras promociones.^^Reservas y platos sujetos a disponibilidad.^^Stock mínimo disponible: 5.^^Las imágenes mostradas son referenciales. ^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/desayuno-buffet-para-1-2-personas-segun-elijas-novotel-lima--109-11702.html|True|884b64060009dd2db01745ab23804340db9f7868
