id_empresa|nombre|logo|direccion|horario|descripcion|sitio_web|latitud|longitud|fecha_creacion
0836bab8018e3d83f59bec83ef344ceb330befdb|MANDARÍN RESTAURANT-BUFFET|http://cde.2.ofertop.pe/est/1294.jpg?201503271751|Av. Javier Prado Este 1860 (cruce de Guardia Civil con Javier Prado), San Borja|De lunes a sábado de 12:30 m. a 4 p.m.|Mandarín Restaurant-Buffet tiene como misión satisfacer tu paladar, al momento de experimentar con nuevos sabores. Esto basado en la excelencia y calidad de sus productos y servicio. ¡Opta por una aventura gastronímica distinta!|http://www.buffetmandarin.com|-12.088933306755369|-77.00677001026463|31-03-2015 20:00:00
9c002b27a09c942b64cd466828e429f710e2d72a|CUARTO & MITAD BEEF BAR||Av. Comandante Espinar 798, Miraflores|Horario de reservas: de lunes a viernes de 12:30 m. a 6 p.m.|Cuarto & Mitad Beef Bar tiene como especialidad a las carnes a la parrilla de la más selecta calidad, importada y nacional. Cuentan con platos de comida novoandina, pastas, pescados y mariscos; y una acogedora zona de bar donde podrás disfrutar de variados tragos. Su calidad en el servicio con atención personalizada cierra con broche de oro una experiencia gastronómica inolvidable.|http://restaurantcuartoymitad.com/|-12.1112845|-77.036989|31-03-2015 20:00:00
170aa79d5dd3cc55688e98a57309b8a193f19d35|LA ANTICUCHERÍA DE TRADICIÓN MORENA||Av. Caminos del Inca  1583, Urb. Las Gardenias (altura de la cuadra 53 de la Av. Benavides), Surco|De lunes a jueves de 1 p.m. a 4 p.m. y de 6 p.m. a 10 p.m. / de viernes a domingo de 1 p.m. a 10 p.m.|La Anticuchería de Tradición Morena es el restaurante temático especializado en parrilla peruana. Sus diversos platos como: Anticuchos, Pancita, Choncholí, Rachi, Mollejitas, etc, lo han colocado entre los mejores de la ciudad. Su alto nivel de servicio te dejará satisfecho, tanto como su sabor inigualable. ¡No te lo puedes perder!|http://www.laanticucheria.com|-12.12575418849355|-76.98243965398467|31-03-2015 20:00:00
85f6b598715eab12063635c44fc5d47f424a1b84|CHARLOTTE||Av. Rivera Navarrete 788, San Isidro|Horario de atención: de lunes a viernes de 8 a.m. a 9 p.m  / sábados de 8 a.m. a 1 p.m.|Charlotte es una cadena de cafeterías gourmet donde diariamente podrás disfrutar de una deliciosa lasagna de lomo saltado (premio al Mejor Plato Mistura 2010), unos maravillosos hotcakes, de un contundente club sándwich, ensaladas con aderezos insuperables y los más variados postres de Lima. ¡Visítalos, ya!|http://https://es-la.facebook.com/CharlottePeru|-12.0951446|-77.02649539999999|31-03-2015 20:00:00
9ac42077ba8a693ed0796235fd22697bdf2e24ba|SANGUCHERÍA EL CHINITO||Av. Grimaldo del Solar 113 (alt. 7 de Benavides), Miraflores|De lunes a jueves de 8 a.m. a 3 p.m. y de 6 p.m. a 10 p.m. / viernes de 8 a.m. a 10 p.m.|Desde 1960 ''El Chinito'' es conocido como la mejor y más típica Sanguchería que ofrece los más deliciosos y tradicionales sánguches peruanos. El pan con chicharrón, con lechón o con pavita, son solo algunas de las más deliciosas especialidades que podrás disfrutar junto a familia o amigos en un grato y tradicional ambiente.|http://www.elchinito.com.pe|-12.122257988826057|-77.02579800244678|31-03-2015 20:00:00
329f57fff69d289a4f55e97f6231119ab841b770|EDO SUSHI BAR.|http://cde.2.ofertop.pe/est/1163.jpg?201503271751|C.C. Jockey Plaza (Av. Javier Prado Este 4200, Surco)|De lunes a jueves de 12 m. a 10 p.m.|Disfruta la aventura culinaria de la comida nikkei en EDO Sushi Bar. La fusión de la cocina japonesa y peruana en una versión moderna y fresca, donde los Itamaes expertos aportarán sus conocimientos para deslumbrar a tu paladar.|http://www.edosushibar.com|-12.084798|-76.97837679999998|31-03-2015 20:00:00
2e5cff6cb008f009eba3f50e9e949f0483586563|ASAKUSA SUSHIBAR RESTAURANTE|http://cde.2.ofertop.pe/est/440.jpg?201503271751|Av. Javier Prado Este 2994, San Borja|Horario de almuerzo: de lunes a jueves de 12:30 m. a 3:30 p.m.^^Horario de cena: de lunes a jueves de 7 p.m. a 11 p.m.|Asakusa Sushibar Restaurante fue creado por cuatro jóvenes peruanos japoneses, con la idea de ofrecer la mejor comida japonesa fusión de Lima. Cuenta con una variada y deliciosa carta, y un espectacular y bien surtido sushibar, además de un local con un bello local de estilo japonés contemporáneo y una atención de primera.|http://www.asakusa.pe/|-12.086826|-76.99668099999997|31-03-2015 20:00:00
479f0d4b70bb19be63f1451f5eca669c631d0e71|PURO PERÚ||Av. República de Panamá 258, Barranco|Horario de atención: sábado de 12 m. a 5 p.m.|Puro Perú es un prestigioso restaurante con una variedad de platos peruanos, donde disfrutarás de una nueva propuesta con originales variedades culinarias de nuestras regiones. Encontrarás en su buffet los más exquisitos pescados y mariscos, comida criolla, platos calientes, ensaladas, salteados y chaufas, pastas, sushi & rolls, flambeados, y exquisitos postres.|http://www.puroperu.com.pe/|-12.140015933102077|-77.01745524655763|31-03-2015 20:00:00
a9075c7fc5fa8496137a012348379f1fc12e4c8a|DON ROSALINO||LOCAL 1: Av. República de Panamá 5897, Miraflores / LOCAL 2: Av. Aviación 2667, San Borja|De lunes a jueves de 12 m. a 3 p.m. y de 7 p.m. a 10 p.m. (Miraflores) / de lunes a jueves de 12:30 m. a 10 p.m. (San Borja)|Desde 1977, Don Rosalino mantiene la esencia de sus recetas italianas ahora complementadas con ingredientes y variantes de la gastronomía nacional. Esto hace a Don Rosalino único en su categoría, brindando la mejor experiencia de servicio en cada atención, y utilizando insumos de alta calidad para garantizar un producto único que se mantenga en la memoria y paladar de sus comensales.|http://es-es.facebook.com/donrosalinorestaurante|-12.121741332718637|-77.01793543434144|31-03-2015 20:00:00
9baa6dcf8d62e9e31064aaf0ffd9b9ac5f1235b3|BARRANCO BEER COMPANY||Av. Almirante Grau 308, Barranco|De lunes a domingo de 5 p.m a 8 p.m.|Barranco Beer Company nacida de ideales cerveceros y costumbres peruanas, es una cervecería de concepto vanguardista, no obstante conserva las técnicas originales para la elaboración tradicional de la cerveza. Su especialidad son las cervezas tipo Craft-Artesanal, usando en su elaboración insumos de la más alta calidad, contando con el asesoramiento profesional continuo de cerveceros y microbiólogos para un buen control de calidad.|http://www.facebook.com/BarrancoBeerCompany|-12.1472730364287|-77.02219857344971|31-03-2015 20:00:00
5a59adcc09c83c0dcb6d30fa74ead76bb5549f10|LA DAMA JUANA|http://cde.2.ofertop.pe/est/1162.jpg?201503271751|Av. República de Panamá 230, Barranco|De lunes a domingo de 12:30 m a 4 p.m. (almuerzo) / de lunes a domingo de 7:30 p.m. a 10 p.m. (cena)|La Dama Juana es un reconocido restaurante ubicado en el distrito de Barranco. Como buen representante de nuestra gastronomía ofrece a sus comensales una variada carta, así como los más selectos tragos y bebidas. Cuenta con elegantes y acogedores ambientes donde podrás disfrutar los mejores potajes de nuestra comida, viviendo una experiencia inolvidable.|http://ladamajuana.com.pe/|-12.14013131100782|-77.01785221349184|31-03-2015 20:00:00
697c11968383b9ccb6e880c25b0ca76a9dcc488c|HIKARI POLLERÍA - RESTAURANTE DE LA MOLINA||Av. Flora Tristán 439 - Urb. Sta. Patricia - La Molina|Horario de atención: de lunes a viernes de 12 m. a 11 p.m.|Hikari es una palabra de origen japonés que significa luz, destello. Hace 35 años, estas connotaciones sirvieron de inspiración a una joven pareja para abrir el primer local de la cadena de restaurantes que hoy lleva ese nombre. El amor entre ellos y su pasión por hacer las cosas bien, hicieron que esta polleria, ubicada en el Rímac, tuviera pronto éxito. Hoy, Hikari cuenta con 6 locales, todos con el firme compromiso de seguir siendo tu lugar favorito para compartir momentos de placer. ¡Visítalos!|http://www.hikari.pe|-12.071040353675508|-76.94185425737766|31-03-2015 20:00:00
005fe49ef27c93f33720f301aaffc5d67c7b939a|RESTAURANTE ESPAÑOL EL QUIJOTE||Calle Berlín 609,  Miraflores|Horario de atención: de lunes a viernes de 6 p.m. a 11 p.m.|Restaurante español El Quijote te abre las puertas al mundo gastronómico que España guarda para ti. Degusta sus más exquisitas recetas, mientras te sientes como en casa gracias a su gran servicio al cliente. ¡Qué esperas, come rico y bueno!|http://www.restaurantelquijote.com|-12.1202688|-77.03618560000001|31-03-2015 20:00:00
6ec8a46ba188ec43b90a7de0e5ccd3f5691d82a8|CEBICHERÍA MARÍA PASTOR||Av. Cuba 1200, Jesús María|Horario de atención: de lunes a viernes de 12:30 m. a 3 p.m.|La Cebichería María Pastor está ubicada en el corazón de Jesús María y es el punto ideal para disfrutar de lo mejor en pescados, mariscos y comida criolla. Sus especialidades son el cebiche, la leche de tigre, el seco de cabrito y el arroz con pato, entre otros. La atención es de primera y las mesas siempre están listas para recibir a sus fieles comensales.|http://www.cebicheriamaria.com|-12.0750252|-77.0467066|31-03-2015 20:00:00
6317ba5dcc846a6464cc6e1d675043fc9d7db047|LA CANDELARIA|http://cde.2.ofertop.pe/est/408.jpg?201503271751|Av. Bolognesi 292, Barranco|Horario del espectáculo: de 10:30 p.m. a 2:30 a.m.|La Candelaria basa su indudable éxito en su singular propuesta dancística que lleva un mensaje rotundo de peruanidad. Sus tres pilares fundamentales para mantener la calidad de sus espectáculos son sin duda las extraordinarias particularidades de sus danzas excelentemente conducidas; su exquisita cocina, su creativo y surtido bar y la gran calidad de sus servicios.^Un hito importante de esta casa barranquina ha sido también, la introducción en sus celebraciones por Año Nuevo de un novedoso concepto artístico sobre el ancestral rito andino del “pago a la pachamama”, que se ha convertido en la mayor atracción de esta fecha. Además, encontrarás un servicio de primera, sonido inmejorable, pródiga iluminación con buena pista de baile y sobre todo un recuerdo inolvidable.|http://www.lacandelariaperu.com|-12.14886848053975|-77.01996508227836|31-03-2015 20:00:00
f488bda484aec50e772796544b0ad44af7ce9abe|ANANDA LOUNGE||Pasaje Julio C. Tello 269, Miraflores|Horario de atención: de martes a viernes de 6 p.m. a 11 p.m.|En Ananda Lounge ven y disfruta de la mejor experiencia, degustando los más deliciosos tragos, exquisitos piqueos y makis. Cuentan con una distribución de boxes privados súper cómodos, meseros que te brindarán una atención personalizada, los mejores bartenders y la mejor música en vivo.|http://www.anandalounge.com/ananda/|-12.12160496759892|-77.02842287158967|31-03-2015 20:00:00
033939d81d9daad11ba695908e063d099231e988|EL PAPAPA||Av. Villarán 824, Surquillo (A 4 cuadras de la Av. Aviación)|Horario de atención: de lunes a jueves de 4 p.m. a 12 a.m. / viernes y sábados de 4 p.m. a 1 a.m. / domingos de 4 p.m. a 12 a.m.|En El Papapa tienen la consigna de hacerte sentir “como en casa” con la estrella de su carta a la cabeza: sus salchipapas ofrecidas en distintas versiones elaboradas con frescos ingredientes y una gran variedad de salsas. Por ejemplo, La Tía de Huacho, La Prima; y El Papapa. Además, todos sus platos vienen acompañados de gaseosa ilimitada.^Y para los que prefieren cuidar la línea, también hay platos ligeros pero sabrosos como La Vecina y La Hermana. ¡Te invitamos a probar su deliciosa sazón!|http://www.facebook.com/elpapapa01/timeline|-12.12092838578219|-77.00302235221864|31-03-2015 20:00:00
a41021863714231e90f4f2606a4f3fa0caa4b33f|HIKARI POLLERÍA - RESTAURANTE DE SAN MIGUEL||Av. La Mar 2339, San Miguel|Horario de atención: de lunes a viernes de 12 m. a 11 p.m.|Hikari es una palabra de origen japonés que significa luz, destello. Hace 35 años, estas connotaciones sirvieron de inspiración a una joven pareja para abrir el primer local de la cadena de restaurantes que hoy lleva ese nombre. El amor entre ellos y su pasión por hacer las cosas bien, hicieron que esta polleria, ubicada en el Rímac, tuviera pronto éxito. Hoy, Hikari cuenta con 6 locales, todos con el firme compromiso de seguir siendo tu lugar favorito para compartir momentos de placer. ¡Visítalos!|http://www.hikari.pe|-12.074854991462232|-77.08322528308105|31-03-2015 20:00:00
c8b76da43936a2eec3d876a64a14eab551850df4|PLANET CHICKEN||Av. Alfredo Mendiola 3698 - C.C. Megaplaza Norte|Horario de atención: de lunes a jueves de 12 m. a 11 p.m.|Planet Chicken es la primera cadena peruana de restaurantes en ofrecerte el mejor Pollo a la brasa, acompañado de nuestra deliciosa comida criolla. Con un ambiente único que rinde tributo a la peruanidad, sus entretenidos restaurantes han sido diseñados para presentarte los mejores shows en vivo y para que puedas cantar con tus amigos en su espectacular Karaoke.|http://es-la.facebook.com/planetchicken|-11.99395228992712|-77.06148148435591|31-03-2015 20:00:00
aeaf661b77cccb0caad3eb407eb74585771b9851|SWEET WAFFLES||C.C. Comercial Real Plaza Primavera piso 2, frente al Patio de comidas|De lunes a domingo de 11 a.m. a 10 p.m.|Disfruta de los riquísimos postres que Sweet Waffles ofrece para ti. Tiene a disposición de tu paladar los más ricos waffles belgas, milkshakes y frappés en variados sabores. ¡Disfrútalos en su versión original o agrégales todos los toppings que quieras!|http://www.facebook.com/sweetwafflesperu|-12.111015478760871|-77.00193873977662|31-03-2015 20:00:00
78d85718625a999e84429af4d1d14f9d64c9fd33|PASO OBLIGAO|http://cde.2.ofertop.pe/est/413.jpg?201503271751|Av. Manuel Valle, Mz. G Lt. 10 (A 2 Km. del ingreso a Pachacámac), Pachacámac.|Horario de atención: sábados de 9 a.m. a 12 p.m.|Paso Obligao tiene casi 20 años en el mercado, siendo los pioneros en servir pollos a la leña en Lima. Hasta hoy tienen 4 locales, el último se encuentra en Pachacamac, que a diferencia de los otros, aquí se cocina todo en hornos de barro a la leña. Son ganadores de tres premios en el concurso anual de cocina Ecogurmet de Pachacamac. Su comida se caracteriza por ser lo más natural posible, usando productos del valle, combinados con insumos de la sierra, como las papas nativas, ocas y mashuas. La atención es de gran calidad y personalizada, y van de la mano de sus colaboradores, quienes atienden gustosamente a cada uno de sus comensales, haciéndolos sentir como en su propia casa.|http://pasoobligao.com/bienvenida.php|-12.22569859296973|-76.86139241914066|31-03-2015 20:00:00
