id_oferta|nombre_corto|nombre_largo|precio_regular|descuento|ahorro|fecha_creacion|fecha_finaliz|descripcion_oferta|condiciones_oferta|url_oferta|estado|empresa
11699|Parrilla para 2 personas + 2 Copas de vino en Restaurante Cipriana|¡Parrilla para 2! S/. 49.90 en vez de S/. 90 por 2 Chuletas de cerdo + 2 Filetes de pollo + 2 Chorizos + 2 Morcillas + 2 Copas de vino en RESTAURANTE CIPRIANA|90.0|45.0|40.1|12-03-2015 12:00:00|'2015/03/12 23:59:59'|Todo sobre la oferta^^¡Llegó el momento engreír a la barriguita! Con este suculento, apetecible, jugoso y delicioso 45% de descuento, degustarás de una parrilla para 2 personas. ¡No lo dejes pasar! ¡Buenazo! ^La oferta incluye:^^• Parrilla para 2 personas^^• 2 Copas de vino de la casa^^Descripción:^^- 2 Chuletas de cerdo de 150 gr.^^- 2 Filetes de pollo de 150 gr.^^- 2 Chorizos parrilleros^^- 2 Morcillas^^- 2 Copas de vino argentino^^TOMAR BEBIDAS ALCOHÓLICAS EN EXCESO ES DAÑINO PARA LA SALUD|Lo que debes Saber^^Podrás usar este cupón hasta el 31 de marzo de 2015.^^1 OferTOP para 2 personas, regala todos los que quieras.^^Horario de reservas: de lunes a viernes de 9 a.m. a 8 p.m.^^Horario de atención: de lunes a viernes de 12 m. a 11 p.m.^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al 451-2652.^^Oferta no válida para sábados, domingos ni feriados.^^No válido para llevar, ni delivery.^^No acumulable con otras promociones.^^Es indispensable presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Reservas sujetas a disponibilidad.^^Stock mínimo disponible: 5.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/parrilla-para-2-personas-2-copas-vino-restaurante-cipriana--109-11699.html|True|ab4ce9deae33e87f73b49c6ab4cd7b8c100bce08
11745|¡Todo lo que puedas comer! Almuerzo Buffet en La Dama Juana|¡Todo lo que puedas comer! Desde S/. 38 por Almuerzo o Cena Buffet + Show de danzas típicas, según elijas, en Restaurante LA DAMA JUANA|55.0|31.0|17.0|12-03-2015 12:00:00|'2015/03/17 23:59:59'|Todo sobre la oferta^^¡Un buffet imperdible! No dejes pasar esta oferta gastronómica que OferTOP y La Dama Juana trae para ti, con 31% de descuento. Las más exquisitas ensaladas, entradas, platos criollos y postres servidos para tu deleite^La oferta incluye:^OPCIÓN 1:^^S/. 38 en vez de S/. 55 por:^^• Almuerzo Buffet^^OPCIÓN 2:^^S/. 76 en vez de S/. 110 por:^^• Cena Buffet^^• Show de danzas típicas^^Detalle del Almuerzo o Cena Buffet:^- Salad bar. ^^- Entradas: cebiche de pescado y pulpo, escabeche de pollo, causa rellena de pollo, salpicón de pollo, papa a la huancaína, ocopa, solterito, tamal criollo, camote, cancha y huevo. ^^- Platos de fondo: seco de res, frejoles, arroz con pollo, ají de gallina, carapulcra, papitas coctel con perejil y mantequilla, arroz blanco, saltado de cerdo, tallarín saltado de pollo, chanfainita, cau cau y olluquito con carne. ^^- Postres: encanelados, brownie, queque de plátano, naranja o marmoleado, budín, mazamorra morada y arroz con leche. ^^^* Durante la cena buffet disfrutarás del show de danzas típicas de la costa, sierra y selva de nuestro país. El show se inicia todas las noches a las 8:30 p.m. (excepto los domingos que podrás disfrutarlo a las 2 p.m.).|Lo que debes Saber^^Podrás usar este cupón hasta el 15 de abril de 2015.^^1 OferTOP por persona, regala todos los que quieras.^^Horario de reservas: de lunes a viernes de 9 a.m. a 7 p.m. ^^Horario de atención: de lunes a domingo de 12:30 m. a 4 p.m. (almuerzo) / de lunes a domingo de 7:30 p.m. a 10 p.m. (cena).^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al 248-7547 / 98104-4718. ^^Oferta no válida para feriados.^^Oferta no válida para llevar ni delivery. ^^No incluye bebidas.^^Niños menores de 4 años no pagan.^^No acumulable con otras promociones.^^No olvides presentar tu cupón impreso en el establecimiento.^^Reservas y Platos sujetos a disponibilidad. ^^Las imágenes mostradas son referenciales.^^Stock mínimo disponible: 10.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/todo-puedas-comer-almuerzo-buffet-dama-juana--109-11745.html|True|5a59adcc09c83c0dcb6d30fa74ead76bb5549f10
11027|Buffet marino y criollo en Tramontana Pescados y Mariscos|Desde S/. 24.90 por Buffet marino y criollo para 1 o 2 personas, según elijas, en TRAMONTANA PESCADOS Y MARISCOS|35.0|29.0|10.1|12-03-2015 12:00:00|'2015/03/12 23:59:59'|Todo sobre la oferta^^¡Un exquisito banquete! Saborea deliciosos platillos con este buffet marino y criollo que Tramontana Pescados y Mariscos tiene para ti. ¡No dejes pasar este OferTOP desde 29% de descuento!^La oferta incluye:^OPCIÓN 1:^^S/. 24.90 en vez de S/. 35 por:	^^• Buffet marino y criollo para 1 persona.^^OPCIÓN 2:^^S/. 45.90 en vez de S/. 70 por:	^^• Buffet marino y criollo para 2 personas.^^Descripción del menú:^^• Choros a la chalaca^^• Ensalada César^^• Ceviche mixto^^• Tiradito en crema de ají amarillo^^• Ceviche crocante de bosquerones^^• Piernitas falsas de pollo a la miel^^• Causa de pulpa de cangrejo^^• Causa de langostinos acevichados^^• Maki Furay^^• Maki acevichado^^• Brochetas de pescado^^• Tequeños^^• Chicharrón mixto^^• Parihula^^• Gratinados variedad^^• Fetuchinis variedad^^• Arroz con mariscos^^• Chaufa de pescado a lo macho^^• Filete de minog^^• Seco de cabrito^^• Arroz con pollo^^Postres:^^• Frutas frescas^^• Arroz con leche^^• Mazamorra morada^^• Gelatina^^• Crema volteada^^• Gran variedad de helados D''Onofrio|Lo que debes Saber^^Podrás usar este cupón hasta el 31 de marzo de 2015.^^1 OferTOP por persona, regala todos los que quieras.^^Horario de atención: de lunes a jueves de 12 m. a 5 p.m.^^La atención se realizará previa reserva, llamando al 440-2574 o escribiendo a reservas@tramontana-restaurante.com^^La oferta no incluye bebidas. El pago de bebidas se debe realizar en el local y en efectivo.^^Oferta no acumulable con otras promociones.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Stock mínimo disponible: 5.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos aclientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/buffet-marino-criollo-tramontana-pescados-mariscos--109-11027.html|True|4ffa7a0bbe413b38ffc45618f15fc456a156840a
11746|¡Ya vuelta! 2 Salchipapas "La Huambrilla" + Refill de gaseosa en El Papapa|¡Antojo para 2! S/. 21 en vez de S/. 35.80 por: 2 Salchipapas "Huambrillas" de chorizo de la Selva con abundante papa crocante y huevo frito montado + Refill de gaseosa (ilimitado) en EL PAPAPA|35.8|41.0|14.8|12-03-2015 12:00:00|'2015/03/16 23:59:59'|Todo sobre la oferta^^¡Qué rico antojo! Que no se te haga agua la boca mientras te imaginas probando esta exquisita salchipapa. Disfrútala en compañía de quien quieras y ¡vive esta aventura de sabor con 41% de descuento! ¿Quién dijo YO?^La oferta incluye:^• 2 Salchipapas "La Huambrilla" preparadas con chorizo de la selva, huevo frito montado y crocantes papas fritas. Podrás acompañarlas con las salsas de la casa. ^^• Refill de gaseosa: podrás recargar tu vaso de gaseosa (Pepsi) todas las veces que quieras.^^El Papapa es el primer Fast food con refill de gaseosa en el Perú. Sin duda, uno de los platos más deliciosos para disfrutar son las salchipapas, por ello te traemos este OferTOP que no puedes dejar pasar. ¡Anímate y pregunta por los tipos de salchichapas que El Papapa ofrece!|Lo que debes Saber^^Podrás usar este cupón hasta el 30 de abril de 2015.^^1 OferTOP para 2 personas, regala todos los que quieras. ^^Máximo 2 cupones por mesa.^^Horario de atención: de lunes a jueves de 4 p.m. a 12 a.m. / viernes y sábados de 4 p.m. a 1 a.m. / domingos de 4 p.m. a 12 a.m.^^Oferta no válida para feriados.^^La atención se realizará sin previa reserva.^^Para consultas llamar al 273-4564.^^Las imágenes mostradas son referenciales. ^^No olvides presentar tu cupón impreso en el establecimiento.^^Stock mínimo disponible: 10^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque. ^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/vuelta-2-salchipapas-huambrilla-refill-gaseosa-papapa--109-11746.html|True|033939d81d9daad11ba695908e063d099231e988
11129|Lomo saltado + Bebidas + Postre en HIKARI de La Molina|Desde S/. 29.90 por Almuerzo para 1 o 2: Lomo saltado + Bebidas a elección + Postre en HIKARI Pollería - Restaurante de La Molina|-1|-1|-1|12-03-2015 12:00:00|'2015/03/12 23:59:59'|Todo sobre la oferta^^"Antojo de Lomo Saltado, antojo de Lomo saltado, antojo de Lomo saltado"... ¿Qué te pareció nuestro intento por hipnotizarte? ¿Qué se te antoja en este momento? ¡Aprovecha este precio especial y satisface esas ansias repentinas de... ¿Qué podrá ser? ;)^La oferta incluye:^OPCIÓN 1:^^S/. 29.90 por:^^- 1 Lomo saltado^^- Bebida a elegir entre gaseosa o chicha^^- Postre (helado con dos bolas)^^OPCIÓN 2:^^S/. 59 por:^^- 2 Lomos saltado^^- 2 Bebidas a elegir entre gaseosa o chicha^^- 2 Postres (helado con dos bolas)|Lo que debes Saber^^Podrás usar este cupón hasta el 30 de abril de 2015.^^1 OferTOP para 1 o 2 personas, según elijas. Regala todos los que quieras.^^Máximo 3 OferTOPs por mesa.^^Horario de reserva: de lunes a viernes de 11 a.m. a 11 p.m.^^Horario de atención: de lunes a viernes de 12 m. a 11 p.m.^^La atención se realizará previa reserva, con 48 horas de anticipación, llamando al: 634-7202, anexo 109 o escribiendo a  molina@hikari.com.pe^^No válido para feriados ni días festivos.^^Válido únicamente para el local de La Molina.^^Oferta no acumulable con otras promociones.^^Platos sujetos a variación sin previo aviso.^^No olvides presentar tu cupón impreso en el establecimiento antes de iniciado el consumo.^^Reservas sujetas a disponibilidad.^^Las imágenes mostradas son referenciales.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/lomo-saltado-bebidas-postre-hikari-molina--109-11129.html|True|697c11968383b9ccb6e880c25b0ca76a9dcc488c
11398|2 sánguches de chicharrón + 2 Bebidas y más en El Chinito|¡CARNAVAL DE OFERTAS! S/. 32.25 en vez de S/. 43 por 2 sánguches de chicharrón con camote + 1 tamal criollo + Sarza criolla + 2 Bebidas en Sanguchería EL CHINITO de Miraflores|43.0|25.0|10.75|12-03-2015 12:00:00|'2015/03/13 23:59:59'|Todo sobre la oferta^^¿Cuántas veces escuchaste hablar de "El Chinito" y sus chicharrones? Que no te lo cuenten más, ya que con este 25% de descuento estás obligado a disfrutar de los mejores platos que El Chinito tiene para ti^La oferta incluye:^^• Combo para 2 de El Chinito^^- 2 sánguches de chicharrón con camote que, con el toque criollo característico acompañadas de su rica zarza y cremas, deleitarán su paladar.^^- 1 Tamal criollo. ^^- 2 Bebidas: podrás elegir entre emoliente helado o 2 vasos de chicha.|Lo que debes Saber^^Podrás usar este cupón hasta el 17 de abril de 2015.^^1 OferTOP para 2 personas, regala todos los que quieras.^^No necesitas reservar, solo acercarte con tu cupón.^^No válido para sábados domingos ni feriados.^^Horario de atención: de lunes a jueves de 8 a.m. a 3 p.m. y de 6 p.m. a 10 p.m. / viernes de 8 a.m. a 10 p.m.^^Consultar el costo por opción a delivery válido para Miraflores y algunas zonas de San Isidro, Surquillo, Barranco o Surco (rango de entre S/. 3.50 a S/. 8). Informes: 447-2447.^^No acumulable con otras promociones.^^Stock mínimo: 10.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa cita.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/2-sanguches-chicharron-2-bebidas-chinito--109-11398.html|True|9ac42077ba8a693ed0796235fd22697bdf2e24ba
11669|¡Rico antojo! Buffet a la leña en Restaurant Paso Obligao|S/. 39 en vez de S/. 78 por Buffet a la leña en PASO OBLIGAO de Pachacamac. Incluye: Chancho al palo + Chancho a la caja china + Truchas a la leña + Tamales + Champiñones + Queso a la leña y más|78.0|50.0|39.0|12-03-2015 12:00:00|'2015/03/13 23:59:59'|Todo sobre la oferta^^¡Qué rico almuerzo a la leña es el que vas a disfrutar con tus amigos o familiares en Paso Obligao! Ve imaginándolo todo entre tus tenedores. ¿Se te hizo agua la boca? ¡No podrás dejar pasar este 50% de descuento!^^La oferta incluye:^OPCIÓN 1:^^• Buffet  a la leña - 14 de marzo.^^OPCIÓN 2:^^• Buffet  a la leña - 28 de marzo.^^* El Buffet a la leña está compuesto de:^- Chancho al palo: el chancho deshuesado es cocinado a leña lentamente con esta técnica especial, alcanzando una textura inigualable.^- Chancho a la caja china.^- Truchas a la leña: trucha aderezada con especias y cocida en horno de barro a la leña.^- Frejoles de la casa.^- Tamales de la casa.^- Ensaladas variadas^- Champiñones al horno cocidos con especias y un toque de mantequilla.^- Queso a la leña.^- Cebiche de champiñones.^- Arroz blanco.^- Panes de anís a la leña: pequeños panes calientitos, cocidos en horno de barro, para que acompañes tus platos.|Lo que debes Saber^^Podrás usar este cupón únicamente el 14 o 28 de marzo de 2015.^^1 OferTOP por persona, regala todos los que quieras.^^Horario de reservas: de lunes a jueves de 9 a.m. a 4 p.m.^^Horario de atención: sábado de 12 m.  a 4 p.m.^^La atención se realizará previa reserva, con 48 horas de anticipación, llamando al 430-4178 o escribiendo a paso_obligao@hotmail.com^^Es indispensabe realizar la reserva para ser atendido. ^Niños a partir de los 7 años pagan cupón de adulto.^^Exclusivo para consumos en el local. No válido para llevar.^^No olvides presentar tu cupón impreso en el establecimiento.^^Reservas sujetas a disponibilidad.^^Las imágenes mostradas son referenciales. ^^Stock mínimo disponible: 10.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/rico-antojo-buffet-lena-restaurant-paso-obligao--109-11669.html|True|78d85718625a999e84429af4d1d14f9d64c9fd33
11702|Desayuno Buffet para 1 o 2 personas, según elijas, en Novotel Lima|Desde S/. 39 Desayuno Buffet para 1 o 2 personas, según elijas, en NOVOTEL LIMA|53.0|26.0|14.0|12-03-2015 12:00:00|'2015/03/13 23:59:59'|Todo sobre la oferta^^No es tu cumpleaños ni Navidad... ¡Pero amamos celebrarte! Come todo lo que quieras y aprovecha este desayuno buffet para empezar tu día con todas las energías. ¡Viene con 26% de descuento!^La oferta incluye:^OPCIÓN 1:^^S/. 39 en vez de S/. 53 por:^^• Desayuno Buffet para 1^^OPCIÓN 2: ^^S/. 69 en vez de S/. 106 por:^^• Desayuno Buffet para 2^^Detalles del Desayuno Buffet: ^- Estación fría: jugos (naranja, piña y papaya), selección de frutas frescas (papaya, piña, melón y sandía), jamón inglés, jamón del país, salami, variedad de quesos (edam, fresco y andino), yogurt variados y cereales. ^^- Estación caliente: chicharrón de cerdo, camote frito, tamalitos criollos, pollo saltado, huevos revueltos, variedad de chorizos a la parrilla, pancakes con chocolate y tostadas francesas (platos sujetos a disponibilidad).^^- Panadería y pastelería: muffins de crema, pan de plátano, pan de avena, baguette, pan de chocolate, danesas, ciabattas, pan integral y croissant.^^- Bebidas calientes: chocolate, café, leche, té e infusiones. ^^- Cornet light: mesa con productos y alimentos light.|Lo que debes Saber^^Podrás usar este cupón hasta el 31 de marzo de 2015.^^1 OferTOP para 1 o 2 personas, regala todos los que quieras.^^Máximo 4 OferTOPs por mesa. ^^Horario de atención: de lunes a domingos de 6 a.m. a 10 a.m. ^^Horario de reservas: de lunes a viernes de 9 a.m. a 8 p.m. ^^La atención se realizará previa reserva, con mínimo 24 horas de anticipación, llamando al 315-9999.^^No olvides presentar tu cupón impreso en el establecimiento.^^No acumulable con otras promociones.^^Reservas y platos sujetos a disponibilidad.^^Stock mínimo disponible: 5.^^Las imágenes mostradas son referenciales. ^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/desayuno-buffet-para-1-2-personas-segun-elijas-novotel-lima--109-11702.html|True|884b64060009dd2db01745ab23804340db9f7868
11744|¡Qué rico! Buffet Peruano para 1 o 2 personas en Puro Perú|Desde S/. 48 por Buffet Peruano para 1 o 2 personas + Pisco sours, según elijas, en PURO PERÚ|100.0|52.0|52.0|12-03-2015 12:00:00|'2015/03/13 23:59:59'|Todo sobre la oferta^^¿De buen filo? ¡Te tenemos preparado un banquetazo! Aprovecha este 52% de descuento para acceder a un riquísimo buffet peruano que promete dejarte más que satisfecho. ¡Alista cubiertos!^La oferta incluye:^OPCIÓN 1:^^S/. 48 en vez de S/.100 por:^^- Buffet Peruano para 1 persona^^- 1 Pisco sour^^OPCIÓN 2:^^S/. 89 en vez de S/. 200 por:^^- Buffet Peruano para 2 personas^^- 2 Pisco sours^^Descripción:^- Salad bar: variedad de lechugas, zanahorias, pepinos, beterragas, queso fresco, huevos de codorniz, espárragos, brócoli, coliflor, rabanitos y más.^^- Ensaladas: solterito, mixta, alemana, césar, entre otras. (3 ensaladas por día).^^- Entradas frías: causa limeña, causa de pulpa de cangrejo, cebiche de pescado, escabeche de pescado, tiradito en crema de rocoto, tiradito en crema de ají amarillo, choritos a la chalaca, pulpo al olivo, leche de tigre, entre otras variedades. ^^- Platos calientes: arroz con mariscos, rocoto relleno, lomo de cerdo en salsa hawaiana, pollo en salsa de ostión, pollo en salsa de champiñones, en rollado de lenguado, pescado al ajo o ajillo, entre otros.^^- Platos criollos: ají de gallina, olluquito con carne, carapulcra, cabrito a la norteña, tamales, chicharrón de cerdo, frejoles y seco de carne. ^^- Sopas: parihuela, sancochado o chupe de camarones (1 sopa por día).^^- Arroces: arroz con mariscos, arroz a la jardinera, arroz al olivar, arroz con calamar, arroz árabe o paella (1 plato al día). ^^- Grill: anticuchos, chorizo, morcilla, bife, verduras a la parrilla, pollo a la parrilla, ajos asados, costillar y papas fritas. ^^- Pastas y Flambeados: ravioles, capeletis, tortellinis, spaghetti, fetuccini, entre otras delicias. ^^- Wok: variedad de chaufas y salteados ^^- Postres: variedad de frutas, helados, mazamorra morada, arroz con leche, flan de coco, peritas al vino, delicia de maracuyá, pionono, crocante de  lúcuma, suspiro a la limeña, tres leche, pie de limón, entre otro. ^^- Sushi Bar: california roll, salad roll, avocado roll, salmón roll, acebichado roll, furai roll y más. ^^Beneficio OferTOP: 10% de descuento en botellas de vino. ^^TOMAR BEBIDAS ALCOHÓLICAS EN EXCESO ES DAÑINO PARA LA SALUD|Lo que debes Saber^^Podrás usar este cupón hasta el 22 de mayo de 2015.^^1 OferTOP para 1 o 2 personas, regala todos los que quieras.^^Máximo 3 OferTOPs por mesa.^^Horario de atención: de martes a sábado de 12 m. a 5 p.m.^^La atención se realizará previa reserva, con 72 horas de anticipación, llamando al 477-0111 o escribiendo a reservas@puroperu.com.pe (adjuntar cupón)^^Deberás presentar tu cupón antes de ser atendido, caso contrario una vez emitida la factura o boleta se cobrará el 100% del valor de lo consumido.^^La oferta no incluye bebidas adicionales.^^Oferta válida para mayores de edad. ^^Oferta no válida para llevar, solo para consumo en el local. ^^Penalidad por No show: 100% de la oferta. ^Precio incluye IGV. ^^No incluye propina. ^^No aplica para mayoristas.^^No acumulable con otras promociones.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Reservas y platos sujetos a disponibilidad.^^Stock mínimo disponible: 10.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/rico-buffet-peruano-para-1-2-personas-puro-peru--109-11744.html|True|479f0d4b70bb19be63f1451f5eca669c631d0e71
11616|¡Comiendo con palitos! Tabla de 48 cortes de makis en Sushi Bar del Pilar|¡Coge tus palitos! S/. 58 en vez de S/. 160 por Tabla de 48 cortes de makis en SUSHI BAR DEL PILAR|160.0|64.0|102.0|12-03-2015 12:00:00|'2015/03/12 23:59:59'|Todo sobre la oferta^^Si tu placer por los makis no tiene límites, aprovecha este descuento de 64% por esta fuente espectacular de 48 makis. Alista tus palitos preferidos y hasta sácales filo. ¡Qué banquete nikkei el que te espera!^La oferta incluye:^• 1 Tabla grande con 48 cortes de makis: Sushi Bar Del Pilar, ofrece esta riquísima tabla con 48 makis para que te deleites con los sabores más exquisitos, conjugados como nunca en base a la cocina nikkei. Entre los sabores encontramos:^^^* Acebichado roll^^* Filadelfia roll^^* Cheese roll^^* California roll|Lo que debes Saber^^Podrás usar este cupón hasta el 30 de abril del 2015.^^1 OferTOP para 2 personas, regala todos los que quieras.^^Horario de atención: de lunes a sábado de 1 p.m. a 4 p.m. (almuerzo) y de 6 p.m. a 11 p.m. (cena)^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al 712-0712 anexo 5125 o 5904.^^No olvides presentar tu cupón impreso en el establecimiento.^^Oferta no válida para domingos. ^^Válido para feriados excepto los fechados en domingo.^^Las imágenes mostradas son referenciales.^^Stock mínimo disponible: 10.^^Reservas sujetas a disponibilidad.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/comiendo-palitos-tabla-48-cortes-makis-sushi-pilar--109-11616.html|True|625da7db09b7bfc2411c96cf54d97ebc29f9705d
