id_oferta|nombre_corto|nombre_largo|precio_regular|descuento|ahorro|fecha_creacion|fecha_finaliz|descripcion_oferta|condiciones_oferta|url_oferta|estado|empresa
12035|Buffet Peruano en Puro Perú. ¡Come todo lo que quieras!|Desde S/. 49.90 por Buffet Peruano para 1 o 2 personas + Copa o Botella de vino, según elijas, en PURO PERÚ.|100.0|50.0|50.1|01-04-2015 18:00:00|'2015/04/01 23:59:59'|Todo sobre la oferta^^¿De buen filo? ¡Te tenemos preparado un banquetazo! Aprovecha este 50% de descuento para acceder a un riquísimo buffet peruano que promete dejarte más que satisfecho. ¡Alista cubiertos!^^La oferta incluye:^OPCIÓN 1:^^S/. 49.90 en vez de S/.100 por:^^• Buffet Peruano para 1 persona^^• 1 Copa de vino^^OPCIÓN 2:^^S/. 99.90 en vez de S/. 200 por:^^• Buffet Peruano para 2 personas^^• 1 Botella de vino INTIPALKA^^Descripción:^- Salad bar: variedad de lechugas, zanahorias, pepinos, beterragas, queso fresco, huevos de codorniz, espárragos, brócoli, coliflor, rabanitos y más.^^- Ensaladas: solterito, mixta, alemana, césar, entre otras. (3 ensaladas por día).^^- Entradas frías: causa limeña, causa de pulpa de cangrejo, cebiche de pescado, escabeche de pescado, tiradito en crema de rocoto, tiradito en crema de ají amarillo, choritos a la chalaca, pulpo al olivo, leche de tigre, entre otras variedades. ^^- Platos calientes: arroz con mariscos, rocoto relleno, lomo de cerdo en salsa hawaiana, pollo en salsa de ostión, pollo en salsa de champiñones, en rollado de lenguado, pescado al ajo o ajillo, entre otros.^^- Platos criollos: ají de gallina, olluquito con carne, carapulcra, cabrito a la norteña, tamales, chicharrón de cerdo, frejoles y seco de carne. ^^- Sopas: parihuela, sancochado o chupe de camarones (1 sopa por día).^^- Arroces: arroz con mariscos, arroz a la jardinera, arroz al olivar, arroz con calamar, arroz árabe o paella (1 plato al día). ^^- Grill: anticuchos, chorizo, morcilla, bife, verduras a la parrilla, pollo a la parrilla, ajos asados, costillar y papas fritas. ^^- Pastas y Flambeados: ravioles, capeletis, tortellinis, spaghetti, fetuccini, entre otras delicias. ^^- Wok: variedad de chaufas y salteados ^^- Postres: variedad de frutas, helados, mazamorra morada, arroz con leche, flan de coco, peritas al vino, delicia de maracuyá, pionono, crocante de  lúcuma, suspiro a la limeña, tres leche, pie de limón, entre otro. ^^- Sushi Bar: california roll, salad roll, avocado roll, salmón roll, acebichado roll, furai roll y más. ^^Beneficio OferTOP: 10% de descuento en botellas de vino. ^^TOMAR BEBIDAS ALCOHÓLICAS EN EXCESO ES DAÑINO PARA LA SALUD|Lo que debes Saber^^Podrás usar este cupón hasta el 9 de mayo de 2015.^^1 OferTOP para 1 o 2 personas.^^Máximo 5 OferTOPs por mesa.^^Horario de atención: sábado de 12 m. a 5 p.m. ^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al 477-0111 o escribiendo a reservas@puroperu.com.pe^^La oferta no incluye bebidas adicionales.^^Oferta no válida para feriados ni días festivos.^^No acumulable con otras promociones.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Reservas y platos sujetos a disponibilidad.^^Stock mínimo disponible: 10.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/buffet-peruano-puro-peru-come-todo-quieras--109-12035.html|True|479f0d4b70bb19be63f1451f5eca669c631d0e71
12014|¡Salud! 2 Cervezas artesanales + Pizzas en Barranco Beer Company|Desde S/. 15.90 por 2 o 4 Cervezas artesanales + 1 o 2 Pizzas a elección, según elijas, en BARRANCO BEER COMPANY|36.0|56.0|20.1|01-04-2015 18:00:00|'2015/04/01 23:59:59'|Todo sobre la oferta^^Si para ti los after office son un mandamiento para sobrevivir al estrés de la chamba, planéalos en Barranco Beer Company y este OferTOP con hasta 56% de descuento. ¡Salud!^La oferta incluye:^OPCIÓN 1:^^S/. 15.90 en vez de S/. 36 por:^^• 2 Cervezas artesanales^^• 1 Pizza^^OPCIÓN 2:^^S/. 29.90 en vez de S/. 74 por:^^• 4 Cervezas artesanales^^• 2 Pizzas^^Descripción:^* Podrás elegir el sabor de cada cerveza de 250 ml. cada una:^- Fifti Lagger: cerveza rubia, ligera y refrescante, con personalidad. Elaborada con dos tipos de cebadas malteadas.^- Bulls Ay Ale: cerveza tipo ale de color rojizo. Hecha con levadura belga y 4 maltas diferentes alemanas. Ligera y con más cuerpo.^- La Combi: blend de la casa. Consiste en la mezcla de fifti lagger y Bulls Ay Ale. Mitad rubia y mitad roja.^- Clarita Rubia: elaborada con la mitad de Fifti Lagger, mitad Sprite (para los que prefieren una versión más refrescante y con menos alcohol)^- Clarita morena: como la rubia, pero mitad Bulls Ay, mitad Sprite (para los que prefieren uan versión más ligera y dulce de la cerveza roja)^^TOMAR BEBIDAS ALCOHÓLICAS EN EXCESO ES DAÑINO PARA LA SALUD^^* Podrás elegir tu pizza entre:^- Fugazza: cebolla blanca, aceite de oliva, orégano y un toque de ajo. ^- Margarita: queso mozarella, salsa de tomate, albahaca y orégano. ^- Americana: mozzarella, salsa de tomate y jamón inglés.|Lo que debes Saber^^Podrás usar este cupón hasta el 31 de mayo de 2015.^^1 OferTOP para 2 o 4 personas.^^Máximo 2 OferTOPs por mesa.^^Horario de atención: de lunes a domingo de 5 p.m. a 8 p.m. Oferta no válida para feriados. ^^La atención se realizará sin previa reserva.^^Oferta válida para mayores de edad.^^Aplica para consumo en el local.^^Tomar bebidas alcohólicas en exceso es dañino para la salud.^^No olvides presentar tu cupón impreso en el establecimiento.^^Stock mínimo disponible: 10^^Conoce las políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/salud-2-cervezas-artesanales-pizzas-barranco-beer-company--109-12014.html|True|9baa6dcf8d62e9e31064aaf0ffd9b9ac5f1235b3
12062|¡Escoge entre 15 de los famosos postres de CHARLOTTE!|S/. 12.90 en vez de S/. 19 por 1 Postre de CHARLOTTE + 1 Capuccino. ¡Elige cualquiera de las más de 15 opciones que causaron furor en Mistura!|19.0|32.0|6.1|01-04-2015 18:00:00|'2015/04/01 23:59:59'|Todo sobre la oferta^^¡Alerta dulcera! Aprovecha este descuento de hasta 32% para disfrutar los más ricos postres de Charlotte que pusieron de cabeza el festival de Mistura. ¡Oferta válida para chuparse los dedos! ;)^La oferta incluye:^^• 1 Postre a elección ^^• 1 Capuccino^^Descripción:^^- Podrán elegir cualquiera de las 15 opciones del día de acuerdo a disponibilidad del local: Turrón de chocolate, Pie de limón, Pie de manzana, Crocante de lúcuma, fresa, mango y chirimoya, Suspiro, Encanelado, Tres leches, Cheesecake y muchos otros más|Lo que debes Saber^^Podrás usar este cupón hasta el 7 de mayo del 2015.^^1 OferTOP por persona.^^Horario de atención: de lunes a viernes de 8 a.m. a 9 p.m  / sábados de 8 a.m. a 1 p.m. Oferta no válida para domingos ni feriados. ^^La atención se realizará sin previa reserva.^^Los productos se ofrecen de acuerdo a disponibilidad del local.^^Oferta no válida para feriados ni días festivos.^^Solo para consumo dentro del local. No válido para delivery o para llevar.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Stock mínimo disponible: 10.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/escoge-entre-15-famosos-postres-charlotte--109-12062.html|True|85f6b598715eab12063635c44fc5d47f424a1b84
11924|¡Sabor y tradición! Sánguche de chicharrón + Bebida y más en El Chinito|Desde S/. 13.90 por 1 o 2 Sánguches de chicharrón con camote + Sarza criolla + 1 o 2 Bebidas en Sanguchería EL CHINITO de Miraflores|20.0|30.0|6.1|01-04-2015 18:00:00|'2015/04/01 23:59:59'|Todo sobre la oferta^^¿Cuántas veces escuchaste hablar de "El Chinito" y sus chicharrones? Que no te lo cuenten más, ya que con este 30% de descuento estás obligado a disfrutar de los mejores platos que El Chinito tiene para ti^La oferta incluye:^OPCIÓN 1:^^S/. 13.90 en vez de S/. 20 por:^• 1 Sánguche de chicharrón con camote: que, con el toque criollo característico acompañado de sus ricas cremas, deleitarán su paladar^^• Sarza criolla^• 1 Bebida: podrás elegir entre chicha, emoliente helado o café^^OPCIÓN 2:^^S/. 29.90 en vez de S/. 42.90 por:^• 2 Sánguches de chicharrón con camote que, con el toque criollo característico acompañado de sus ricas cremas, deleitarán su paladar^^• 1 Tamal^^• Sarza criolla^• 2 Bebidas: podrás elegir entre chicha, emoliente helado o café|Lo que debes Saber^^Podrás usar este cupón hasta el 8 de mayo de 2015.^^1 OferTOP para 1 o 2 personas.^^Horario de atención: de lunes a jueves de 8 a.m. a 3 p.m. y de 6 p.m. a 10 p.m. / viernes de 8 a.m. a 10 p.m.^^No válido para sábados, domingos ni feriados.^^No necesitas reservar, solo acercarte con tu cupón.^^Consultar el costo por servicio de delivery válido para Miraflores y algunas zonas de San Isidro, Surquillo, Barranco o Surco (rango de entre S/. 3.50 a S/. 8). Informes: 447-2447.^^No acumulable con otras promociones.^^Stock mínimo: 10.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque. ^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/sabor-tradicion-sanguche-chicharron-bebida-chinito--109-11924.html|True|9ac42077ba8a693ed0796235fd22697bdf2e24ba
12068|¡Para 2! 48 cortes de Makis en Asasuka Sushi Bar|¡La especialidad de Asakusa! S/. 69 en vez de S/. 154 por 48 Cortes de Makis para 2 personas: 12 Crunch + 12 Volcano + 6 Bata Maki + 12 Acevichado + 6 Gyu Maki en ASAKUSA SUSHI BAR – RESTAURANTE|154.0|55.0|85.0|01-04-2015 18:00:00|'2015/04/01 23:59:59'|Todo sobre la oferta^^¡Si eres de aquellas personas que muere por la comida nikkei, no puedes perderte esta oportunidad! OferTOP y Asakusa Sushi Bar te traen lo mejor de la comida peruano-japonesa, con 55% de descuento ¡La invitación está hecha!^La oferta incluye:• 48 piezas de Makis:^^Descripción del servicio:^- 12 Crunch: relleno  con queso crema, langostino, pescado empanizado por fuera .^^- 12 Volcanos: relleno de langostino empanizado, queso crema y cubierto de láminas de palta en salsa picante.^^- 6 Bata maki: relleno de langostino empanizado palta emvuelto con nori y arrebozado coronado con mixtura de mariscos salteados en salsa de mantequilla^^- 12 Acevichados: relleno de palta, langostino empanizado y pulpa de cangrejo y cubierto de pescado en salsa acevichada.^^- 6 Gyu maki: relleno de langostino empanizado, espárrago y palta. Coronado del clásico lomo saltado^^^¡Saborea en pareja lo mejor de la comida nikkei en Asakusa Sushi Bar – Restaurant!|Lo que debes Saber^^Podrás usar este cupón hasta el 30 de abril de 2015.^^1 OferTOP para 2 personas.^^Máximo 2 OferTOPs por mesa. ^^Horario de almuerzo: de lunes a jueves de 12:30 m. a 3:30 p.m.^^Horario de cena: de lunes a jueves de 7 p.m. a 11 p.m.^^Oferta válida únicamente de lunes a jueves.^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al: 346- 0222 o escribiendo a contactos@asakusa.pe^^Oferta no válida para feriados. ^^Oferta válida únicamente en local de San Borja. ^^No válido para llevar ni para delivery.^^No acumulable con otras promociones.^^No olvides presentar tu cupón impreso en el establecimiento.^^Reservas sujetas a disponibilidad.^^Las imágenes mostradas son referenciales. ^^Stock mínimo disponible: 5^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/para-2-48-cortes-makis-asasuka-sushi-bar--109-12068.html|True|2e5cff6cb008f009eba3f50e9e949f0483586563
12039|¡Sabores del Mundo! Buffet Internacional en Mandarín|¡Sabores del Mundo! S/. 49 en vez de S/. 64 por Buffet Internacional en MANDARÍN Restaurant-Buffet|64.0|23.0|15.0|01-04-2015 18:00:00|'2015/04/01 23:59:59'|Todo sobre la oferta^^¿Un rato por Tailandia?, ¿otro por Italia? ¿Qué tal si nos damos un paseo por Vietnam? Podrás sentirte viajar de un lado a otro del mundo a través de los deliciosos sabores de este buffet internacional que ofrece Mandarín Restaurant-Buffet. ¡Viene con 23% de descuento!^La oferta incluye:^^• Buffet Internacional en Mandarín Restaurant-Buffet^^Descripción:^^* El buffet internacional ofrecido por Mandarín Restaurant-Buffet consta de:^^- Comida peruana^^- Comida china^^- Comida italiana^^- Comida vietnamita^^- Comida tailandesa^^- Barra de sushi^^- Zona de parrillas^^- Barra de postres internacionales^^- Barra de ensaladas internacionales^^- Barra de comida vegetariana|Lo que debes Saber^^Podrás usar este cupón hasta el 30 de abril de 2015.^^1 OferTOP por persona. ^^Horario de atención: de lunes a sábado de 12:30 m. a 4 p.m. (almuerzo).^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al 651-3333 o escribiendo a reservas@buffetmandarin.com^^Oferta no válida para días feriados, días festivos ni bailables.^^No acumulable con otras promociones.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales.^^Reservas sujetas a disponibilidad.^^Stock mínimo disponible: 10.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/sabores-mundo-buffet-internacional-mandarin--109-12039.html|True|0836bab8018e3d83f59bec83ef344ceb330befdb
11940|Parrilla mixta para 2 + Gaseosas en Cuarto & Mitad Beef Bar|S/. 69 en vez de S/. 147 por Parrilla mixta para 2: Lomo fino + Chuletas de cerdo o cordero + Filete de pollo + Papas fritas + 2 Gaseosas y más en CUARTO & MITAD Beef Bar|147.0|53.0|78.0|01-04-2015 18:00:00|'2015/04/01 23:59:59'|Todo sobre la oferta^^¿Amantes de la carne? Sácale filo al tenedor y cuchillo y no le des tregua a esta deliciosa parrilla para 2, con la sazón de Cuarto & Mitad. Llévatela con un descuentazo de 53%^La oferta incluye:^OPCIÓN 1 (válida de lunes a miércoles):^^• Parrilla mixta para 2^^• Porción de papas fritas amarillas o ensalada parrillera^^• 2 Gaseosas ^^OPCIÓN 2 (válida de jueves a domingo):^^• Parrilla mixta para 2^^• Porción de papas fritas amarillas o ensalada parrillera^^• 2 Gaseosas^^Parrilla mixta para 2 personas consta de:^^- Porción de Lomo fino^^- Porción de Chuletas de cerdo o cordero ^^- Filete de pechuga de pollo ^^- Porción de chorizos^^- Porción de anticuchos de res^^^¡Imposible perdérsela!|Lo que debes Saber^^Podrás usar este cupón hasta el 30 de abril de 2015.^^1 OferTOP para 2 personas.^^Máximo 2 OferTOP por mesa.^^Horario de reservas: de lunes a viernes de 12:30 m. a 6 p.m.^^Horario de atención: de lunes a miércoles de 12:30 m. a 11 p.m. / de jueves a sábado de 12:30 m. a 00:00 / domingos de 12:30 m. a 10 p.m. ^^La atención se realizará previa reserva, con 48 horas de anticipación, llamando al 446-2988 o al 99002-2893.^^Oferta no válida para feriados.^^Oferta válida exclusivamente para salón. No es válido para llevar ni para delivery.^^Espacios sujetos a disponibilidad del local. ^^No olvides presentar tu cupón impreso y DNI en el establecimiento.^^Las imágenes mostradas son referenciales.^^Stock mínimo disponible: 50.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido)|http://ofertop.pe/parrilla-mixta-para-2-gaseosas-cuarto-mitad-beef-bar--109-11940.html|True|9c002b27a09c942b64cd466828e429f710e2d72a
12019|¡Experimenta nuevos sabores! Paquete Teppan Matsu para 4 en Edo Sushi Bar|S/. 149 en vez de S/. 219 por Paquete Teppan Matsu para 4 incluye: 20 Makis + 4 Brochetas de pollo + Bife americano (200 gr.) + Panceta de cerdo (200 gr.) y más en EDO SUSHI BAR|219.0|32.0|70.0|01-04-2015 18:00:00|'2015/04/01 23:59:59'|Todo sobre la oferta^^Disfruta de una experiencia inigualable, con el paquete Teppan Matsu que prepararán frente a ti en Edo Sushi Bar. ¡No dejes pasar este OferTOP y aprovecha este descuento de 32%!^La oferta incluye:^• Paquete Teppan Matsu para 4 personas:^^Descripción de la oferta:- 20 Makis: podrás elegir entre dos variedades de makis (de 10 piezas cada una).- 4 Brochetas de pollo.- 200 gr. de Bife americano a la plancha.- 200 gr. de Panceta de cerdo laminada en salsa shogayaki (salsa de jengibre).- 200 gr. de Filete de pollo- 4 Yakimeshi teppan de pollo (arroz salteado con vegetales al estilo japonés).- 4 Ensaladas frescas con aliño de la casa. - Vegetales teppan (pimiento, cebolla blanca, champiñones, espárragos, zucchini y jolantao)^^^La técnica Teppan es una nueva propuesta de platos a la plancha elaborados por cocineros malabaristas que brindarán a los comensales un divertido show mientras preparan cada uno de los platos, brindando una nueva experiencia para deleite de todos.|Lo que debes Saber^^Podrás usar este cupón hasta el 15 de mayo de 2015.^^Oferta no válida para viernes, sábados, domingos ni feriados. ^^1 OferTOP para 4 personas.^^Máximo 2 OferTOP por mesa.^^Horario de atención: de lunes a jueves de 12 m. a 10 p.m.^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al 435-3658.^^Tiempo de espera: 10 minutos de tolerancia, sino se pierde la reserva.^^Oferta exclusiva para consumir en el local del C.C Jockey Plaza. No válido para llevar ni delivery.^^No olvides presentar tu cupón impreso en el establecimiento.^^No acumulable con otras promociones.^^Reservas sujetas a disponibilidad.^^Las imágenes mostradas son referenciales.^^Stock mínimo disponible: 5.^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/experimenta-nuevos-sabores-paquete-teppan-matsu-para-4-sushi-bar--109-12019.html|True|329f57fff69d289a4f55e97f6231119ab841b770
12134|2 Entradas + Piqueo + Bebidas en "Folclor en La Candelaria"|Desde S/. 35 por 2 o 4 Entradas al espectáculo “Folclor en La Candelaria” + Fuente de piqueo + Cervezas Backus Ice en LA CANDELARIA. Válido los viernes y sábados|103.0|66.0|68.0|01-04-2015 18:00:00|'2015/04/01 23:59:59'|Todo sobre la oferta^^¡Show Folklórico! OferTOP quiere que vivas al máximo nuestra rica cultura con los bailes y jaranas de la costa, sierra y selva. Lo mejor es que vivirás esta gran fiesta con el 66% de descuento junto a un acompañante. ¡Nooo te lo pierdas! :)^La oferta incluye:^OPCIÓN 1:^^S/. 35 en vez de S/. 103 por:^^• 2 entradas al espectáculo “Folclor en La Candelaria”^^• 1 Fuente de tequeños ^^• 2 Cervezas Backus Ice de 310 ml.^^OPCIÓN 2:^^S/. 75 en vez de S/. 210 por:^^• 4 entradas al espectáculo “Folclor en La Candelaria”^^• 1 Fuente de chicharrón de pollo.^^• 4 Cervezas Backus Ice de 310 ml.^^TOMAR BEBIDAS ALCOHÓLICAS EN EXCESO ES DAÑINO PARA LA SALUD^^Descripción:^^Toda la magia y el encanto del Perú a través de su música y sus danzas en un sólo espectáculo de 4 horas.   Ocho coloridas danzas con el sabor de la costa, sierra y selva componen las secuencias coreográficas de cada espectáculo. Disfrutarás de cada uno de los elencos coreográficos de danzas andinas, mestizas, afroperuanas y criollas, acompañadas por una orquesta de primera.^^Secuencias interactivas como el “Feliz Cumpleaños” que se recibe con una Tropa de Sikuris, la más antigua y genuina expresión musical de nuestro continente; ‘”La Hora Internacional” lo máximo en secuencia interactiva, donde los amigos extranjeros  nos regalan un pedacito de su país, bailando algún ritmo de su tierra; las clases de danzas negras; entre otras, redondean el espectáculo. Agréguele amabilidad, sonido inmejorable, pródiga iluminación con una buena pista de baile, y redondeará un recuerdo inolvidable^^* Hora de atención: viernes y sábados desde las 9.00 p.m.^^* Hora del espectáculo: de 10.30 p.m. a 2.30 a.m.|Lo que debes Saber^^Podrás usar este cupón hasta el 25 de abril del 2015.^^Fecha máxima para comprar: 16 de abril de 2015. ^1 OferTOP para 2 o 4 personas.^^Horario de reservas: de lunes a sábado de 9 a.m. a 6 p.m. ^^Hora de atención: viernes y sábados desde las 9 p.m^^Horario del espectáculo: de 10.30 p.m. a 2.30 a.m.^^La atención se realizará previa reserva, con 48 horas de anticipación, llamando al 247-1314 / 247-2941 o escribiendo a reservas@lacandelariaperu.com.^^Oferta válida para hombres y mujeres mayores de edad. Menores en compañía de un adulto.^^Oferta válida para mesas (compartidas) en zona general.^^La empresa se reserva el derecho a ubicación. ^^Se aceptan todas las tarjetas de crédito.^^No acumulable con otras promociones. ^^Oferta no válida para feriados ni días festivos^^Reservas sujetas a disponibilidad.^^No olvides presentar tu cupón impreso en el establecimiento.^^Las imágenes mostradas son referenciales. ^^Una vez realizada la reserva no se aceptarán cambios de fecha, ni cancelaciones.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva. ^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/2-entradas-piqueo-bebidas-folclor-candelaria--109-12134.html|True|6317ba5dcc846a6464cc6e1d675043fc9d7db047
12031|¡Almuerzo o cena italiana para 2 en Don Rosalino!|¡Almuerzo o cena italiana para 2! S/. 43 en vez de S/. 66 por Entrada + 2 Platos de fondo en DON ROSALINO|66.0|35.0|23.0|01-04-2015 18:00:00|'2015/04/01 23:59:59'|Todo sobre la oferta^^Siempre hay antojo de algo rico y distinto, algo que le dé otro toque a tu hora de comer. ¿Qué tal este descuento de 35% en almuerzo o cena italiana para 2? ¡Lúcete con tu invitad@!^La oferta incluye:^^• Amuerzo o cena italiana para 2^^Descripción^• Entrada: Panes al ajo ^^• Fondo para elegir entre 2 opciones:^^- Lasagna de Carne^^- Pizza Personal (Rosalino, Hawaii, Americana) ^^- Fetuccini A lo Alfredo^^- Spaguetti Al Pomodoro o Al Pesto|Lo que debes Saber^^Podrás usar este cupón hasta el 30 de abril de 2015.^^1 OferTOP para 2 personas.^^Máximo 1 OferTOP por mesa.^^Horario de atención: de lunes a jueves de 12 m. a 3 p.m. y de 7 p.m. a 10 p.m. (Miraflores) / de lunes a jueves de 12:30 m. a 10 p.m. (San Borja).^^La atención se realizará previa reserva, con 24 horas de anticipación, llamando al 447-6805 (Miraflores) / 476-7732 (San Borja).^^Oferta válida para sus dos locales: Miraflores y San Borja.^^Oferta no válida para feriados.^^No olvides presentar tu cupón impreso en el establecimiento.^^No acumulable con otras promociones.^^Promociones sujetos a disponibilidad.^^Las imágenes mostradas son referenciales.^^Stock mínimo disponible: 10.^^Conoce las Políticas y condiciones que aplican a todas nuestras ofertas.^^Realiza tus pagos en efectivo.^^¡Te enviaremos tu OferTOP después de realizar tu compra! No más esperas, para que lo puedas disfrutar cuando te provoque, previa reserva.^^Si en un plazo de 1 hora luego de realizar tu compra no recibes tu cupón OferTOP en tu correo electrónico registrado, por favor escríbenos a clientes@ofertop.pe y te daremos una pronta solución (Coloca en el asunto: Cupón no recibido).|http://ofertop.pe/almuerzo-cena-italiana-para-2-rosalino--109-12031.html|True|a9075c7fc5fa8496137a012348379f1fc12e4c8a
